pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id_1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FT,2017-08-09,93.6,-2.7725,6.2103,Ian Kinsler,435079,467100,home_run,hit_into_play_score,NA,NA,NA,NA,7,Ian Kinsler homers (11) on a line drive to left field.,R,R,R,DET,PIT,X,NA,line_drive,1,0,2017,-1.1605,0.6069,-0.5774,1.898,NA,NA,NA,2,2,Bot,53.12,55,NA,NA,465041,NA,170809_234136,8.0337,-135.8517,-6.6432,-15.7229,26.266,-23.6982,3.2072,1.3287,380,101.1,21.505,92.817,2190,5.699,491802,467100,465041,444379,624428,543281,474568,516782,457705,570256,54.7993,0.679,1.019,2,1,0,3,5,16,2,2-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,0
SL,2017-08-09,85,2.6346,6.5081,Ryan Zimmerman,475582,543045,home_run,hit_into_play_score,NA,NA,NA,NA,7,Ryan Zimmerman homers (25) on a fly ball to left field.,R,R,L,WSH,MIA,X,NA,fly_ball,0,2,2017,0.3272,0.5594,-0.5728,1.787,NA,NA,NA,0,2,Bot,34.22,49.27,NA,NA,592663,NA,170809_232751,-8.0043,-123.1549,-5.6963,4.8106,24.0892,-25.7618,3.3262,1.4075,412,109.7,23.861,83.615,1884,5.573,491798,543045,592663,489138,543829,518618,500743,542303,400085,519317,54.9238,0.993,1.947,2,1,0,3,6,11,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,1
SL,2017-08-09,82.3,-2.6782,6.0001,Todd Frazier,453943,519344,home_run,hit_into_play_score,NA,NA,NA,NA,6,Todd Frazier homers (19) on a fly ball to left center field.,R,R,R,TOR,NYY,X,NA,fly_ball,1,2,2017,0.3428,-0.1769,0.6404,2.2275,NA,NA,NA,0,2,Top,63.56,35.61,NA,NA,607257,NA,170809_232816,6.8696,-119.586,-1.6795,1.9652,23.1328,-33.7609,3.1986,1.3069,412,104,23.212,82.342,NA,6.402,491800,519344,607257,475253,446381,518626,572365,493114,607680,430832,54.1007,0.913,1.671,2,1,0,3,6,9,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,1
SL,2017-08-09,83.3,-2.6799,5.9692,Gary Sanchez,596142,519344,home_run,hit_into_play_score,NA,NA,NA,NA,9,Gary Sanchez homers (18) on a fly ball to center field.,R,R,R,TOR,NYY,X,NA,fly_ball,1,0,2017,0.3212,0.1732,0.5537,1.9584,NA,NA,NA,0,2,Top,104.48,33.36,NA,NA,607257,NA,170809_232645,6.8017,-120.9636,-3.0895,1.8471,23.4452,-30.0756,3.3735,1.5271,394,101.7,28.661,83.407,2221,6.456,491800,519344,607257,475253,446381,518626,572365,493114,607680,430832,54.0462,0.825,1.596,2,1,0,3,6,8,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,1
FT,2017-08-09,88,-1.4675,6.4373,Matt Joyce,459964,451596,home_run,hit_into_play_score,NA,NA,NA,NA,4,Matt Joyce homers (15) on a fly ball to center field.,R,L,R,OAK,SEA,X,NA,fly_ball,2,0,2017,-0.6456,1.5516,-0.7138,2.4686,NA,NA,NA,0,1,Bot,145.22,20.94,NA,NA,434563,NA,170809_195531,3.1773,-127.8157,-6.7718,-7.7713,25.2934,-13.8643,3.2755,1.4567,422,104.4,25.824,88.381,2166,6.53,491804,451596,434563,475174,429664,572122,516416,592325,502481,547982,53.967,0.94,1.842,2,1,0,3,6,9,3,2-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,1
FF,2017-08-09,95,-1.6739,5.3424,Joey Gallo,608336,606160,home_run,hit_into_play_score,NA,NA,NA,NA,7,Joey Gallo homers (32) on a fly ball to right field.    Nomar Mazara scores.,R,L,R,NYM,TEX,X,NA,fly_ball,2,2,2017,-1.1454,1.1994,-0.323,2.0358,NA,608577,NA,2,1,Top,223.85,77.18,NA,NA,425784,NA,170809_162428,6.1802,-138.1038,-5.7657,-16.2467,30.4284,-15.5082,3.4282,1.439,383,102.2,36.723,95.796,2350,6.772,491805,606160,425784,527038,408314,435522,642708,493316,624424,457803,53.7281,0.468,0.879,2,1,0,3,5,5,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,1
FF,2017-08-09,90.7,-1.1249,6.5194,Cody Bellinger,641355,425844,home_run,hit_into_play_score,NA,NA,NA,NA,6,Cody Bellinger homers (33) on a fly ball to right field.,R,L,R,ARI,LAD,X,NA,fly_ball,1,0,2017,-0.0939,1.4877,0.7897,2.927,NA,NA,NA,0,2,Top,245.43,60.02,NA,NA,425772,NA,170810_015124,4.904,-131.6253,-6.0438,-2.0739,27.0424,-14.2804,3.6689,1.3609,NA,102.8,30.199,89.48,2328,5.609,491797,425844,425772,502671,489267,571875,606466,444482,572041,502110,54.8904,0.854,1.688,2,1,0,3,6,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1
CH,2017-08-09,77.7,-1.8008,6.2905,Kyle Seager,572122,605194,home_run,hit_into_play_score,NA,NA,NA,NA,4,Kyle Seager homers (17) on a fly ball to right center field.    Jean Segura scores.    Robinson Cano scores.,R,L,R,OAK,SEA,X,NA,fly_ball,1,2,2017,-0.8276,0.6923,-0.3458,2.3469,NA,516416,429664,2,1,Top,186.13,30.96,NA,NA,622194,NA,170809_194623,4.4269,-112.8238,-2.7494,-7.5071,17.6654,-26.2887,3.2041,1.2747,420,103,23.344,76.185,2243,4.994,491804,605194,622194,621566,476704,656305,543760,501981,595144,459964,55.5037,0.87,1.495,2,1,0,3,6,5,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,1
FC,2017-08-08,89.2,-2.648,5.5,Leonys Martin,547982,595001,home_run,hit_into_play_score,NA,NA,NA,NA,5,Leonys Martin homers (2) on a fly ball to right field.,R,L,R,OAK,SEA,X,NA,fly_ball,2,1,2017,0.3877,0.8793,-0.0968,2.5148,NA,NA,NA,2,10,Top,209.31,58.95,NA,NA,572863,NA,170809_051208,5.4307,-129.6001,-3.1519,3.3146,24.4449,-21.9519,3.2645,1.3954,383,107.2,35.684,88.865,2610,5.94,491788,595001,572863,621566,476704,656305,543760,592192,434658,640461,54.5571,0.777,1.582,2,1,0,3,6,82,4,Cutter,6,6,6,6,6,6,6,6,Standard,Standard,1
FF,2017-08-08,94.5,-0.5954,5.8547,Yan Gomes,543228,518813,home_run,hit_into_play_score,NA,NA,NA,NA,4,Yan Gomes homers (7) on a fly ball to center field.   Bradley Zimmer scores.    Austin Jackson scores.,R,R,R,CLE,COL,X,NA,fly_ball,0,0,2017,-0.3521,1.434,-0.7184,2.4337,605548,NA,457706,2,9,Bot,103.23,19.89,NA,NA,NA,NA,170809_020022,0.4408,-137.2631,-6.2942,-4.4821,29.2774,-13.1935,3.1382,1.3195,425,102.9,30.044,93.747,2196,5.858,491779,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6417,0.854,1.688,2,1,0,3,6,66,1,4-Seam Fastball,1,1,1,1,1,1,1,1,NA,NA,1
FT,2017-08-08,93,-2.4962,5.7061,Robinson Chirinos,455139,573109,home_run,hit_into_play_score,NA,NA,NA,NA,1,Robinson Chirinos homers (13) on a line drive to left field.,R,R,R,NYM,TEX,X,NA,line_drive,0,0,2017,-1.2254,1.3672,-0.8051,2.8945,NA,NA,NA,2,9,Top,21.42,88.7,NA,NA,518595,NA,170809_020151,6.9008,-134.8306,-4.2606,-16.2798,31.3883,-15.062,2.835,1.1475,357,101.8,24.535,91.869,2310,5.967,491790,573109,518595,527038,435522,452678,642708,493316,624424,457803,54.5325,0.845,1.523,2,1,0,3,6,68,1,2-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard,1
SL,2017-08-08,84,-2.1407,5.8974,Yuli Gurriel,493329,502593,home_run,hit_into_play_score,NA,NA,NA,NA,2,Yuli Gurriel homers (15) on a fly ball to left center field.,R,R,R,CWS,HOU,X,NA,fly_ball,0,0,2017,-0.4741,0.6063,-0.2207,2.7593,NA,NA,NA,1,7,Top,36.03,65.32,NA,NA,607345,NA,170809_023821,5.4321,-122.2256,-2.1502,-5.8226,22.1499,-25.7776,3.2839,1.4253,379,95,24.679,84.903,1961,6.693,491781,502593,607345,547989,660162,573135,641313,544725,641553,541645,53.8058,0.315,0.458,2,1,0,3,5,64,1,Slider,8,4,4,8,4,8,4,8,Standard,Standard,0
SL,2017-08-08,86.8,3.4355,5.3264,Jake Lamb,571875,453265,home_run,hit_into_play_score,NA,NA,NA,NA,5,Jake Lamb hits a grand slam (25) to right field.   Chris Iannetta scores.    Adam Rosales scores.   Pollock scores.,R,L,L,ARI,LAD,X,NA,fly_ball,1,2,2017,-0.6132,0.1664,0.1111,2.2628,455104,489267,572041,2,7,Bot,230.71,96.8,NA,NA,518735,NA,170809_041212,-6.6029,-125.9171,-1.4423,-5.0035,24.5137,-30.449,3.333,1.3639,343,92.8,40.511,85.009,2272,5.201,491782,453265,518735,641355,523253,457759,608369,621035,592626,624577,55.2985,0.029,0.03,2,1,0,3,3,58,6,Slider,2,3,2,3,3,2,2,3,Standard,Standard,0
FT,2017-08-08,92.2,-1.7937,6.0988,Jose Altuve,514888,502593,home_run,hit_into_play_score,NA,NA,NA,NA,4,Jose Altuve homers (17) on a line drive to center field.,R,R,R,CWS,HOU,X,NA,line_drive,2,0,2017,-1.62,1.2212,-0.6683,1.7096,NA,NA,NA,0,7,Top,64.54,40.55,NA,NA,607345,NA,170809_023629,6.5485,-133.9088,-8.1589,-21.4185,27.4962,-15.534,2.8313,1.1638,400,105.9,20.378,93.575,2144,7.088,491781,502593,607345,547989,660162,573135,641313,544725,641553,541645,53.4103,0.872,1.37,2,1,0,3,6,62,3,2-Seam Fastball,8,3,3,8,3,8,3,8,Standard,Standard,1
FF,2017-08-08,98.7,-2.8708,6.1931,Caleb Joseph,543376,641871,home_run,hit_into_play_score,NA,NA,NA,NA,1,Caleb Joseph homers (7) on a fly ball to left field.,R,R,R,LAA,BAL,X,NA,fly_ball,0,1,2017,-1.1037,1.0383,-0.7818,3.2658,NA,NA,NA,2,9,Top,33.06,75.22,NA,NA,455117,NA,170809_045059,8.1304,-143.2283,-4.8743,-16.8132,30.2337,-17.156,3.4062,1.4483,364,96.6,37.981,98.259,2491,5.988,491776,641871,455117,543068,460060,472528,592743,457727,545361,594777,54.5018,0.165,0.333,2,1,0,3,3,66,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,0
FF,2017-08-08,94.2,2.546,5.5818,Tucker Barnhart,571466,600526,home_run,hit_into_play_score,NA,NA,NA,NA,4,Tucker Barnhart homers (4) on a fly ball to left center field.   Jesse Winker scores.    Jose Peraza scores.,R,R,L,CIN,SD,X,NA,fly_ball,2,0,2017,0.796,1.4847,-0.3471,2.1189,NA,608385,606299,0,7,Bot,87.82,29.91,NA,NA,595978,NA,170809_012105,-9.4812,-136.6466,-6.7524,12.4048,30.4297,-11.6404,3.0022,1.2845,388,99.3,27.456,95.591,1915,7.278,491787,600526,595978,571976,641319,500208,543038,519333,622534,517369,53.2205,0.625,1.128,2,1,0,3,6,60,3,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,1
FT,2017-08-08,95.5,-1.0171,5.851,Eddie Rosario,592696,502026,home_run,hit_into_play_score,NA,NA,NA,NA,3,Eddie Rosario homers (14) on a fly ball to right field.,R,L,R,MIN,MIL,X,NA,fly_ball,2,0,2017,-1.1225,1.3926,0.3457,2.5616,NA,NA,NA,0,5,Bot,209.09,62.64,NA,NA,444489,NA,170809_022708,6.1426,-138.7277,-6.2038,-15.9714,30.0723,-12.8634,2.9948,1.2869,NA,102.8,30.199,95.958,2021,6.569,491784,502026,444489,542583,542340,543768,606115,541650,542979,570267,53.9284,0.854,1.688,2,1,0,3,6,48,3,2-Seam Fastball,8,4,8,4,4,8,8,4,Standard,Standard,1
FT,2017-08-08,97.7,-0.712,6.354,Jake Lamb,571875,520980,home_run,hit_into_play_score,NA,NA,NA,NA,1,Jake Lamb homers (24) on a fly ball to left center field.,R,L,R,ARI,LAD,X,NA,fly_ball,2,0,2017,-0.8014,0.8884,-0.3234,3.2249,NA,NA,NA,0,6,Bot,49.75,50.39,NA,NA,518735,NA,170809_033202,2.8445,-142.0468,-4.9548,-11.4002,30.0379,-19.3674,3.333,1.3639,394,103.5,30.786,97.515,2117,6.054,491782,520980,518735,641355,523253,457759,608369,621035,592626,624577,54.4455,0.865,1.742,2,1,0,3,6,45,3,2-Seam Fastball,1,3,1,3,3,1,1,3,Infield shift,Strategic,1
SI,2017-08-08,89.5,-1.8077,5.5211,Yangervis Solarte,500208,519322,home_run,hit_into_play_score,NA,NA,NA,NA,2,Yangervis Solarte homers (12) on a fly ball to right field.    Jose Pirela scores.,R,L,R,CIN,SD,X,NA,fly_ball,0,0,2017,-1.2686,0.9793,-0.1603,2.9983,NA,NA,517369,0,7,Top,233.87,62.64,NA,NA,571466,NA,170809_010433,6.7115,-129.9233,-2.2025,-15.782,29.5753,-20.9047,3.0525,1.2443,385,103.1,32.07,89.015,2245,6.31,491787,519322,571466,458015,606299,571697,446359,594807,571740,608385,54.1888,0.802,1.567,2,1,0,3,6,54,1,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,1
FC,2017-08-08,88.2,0.5228,6.2297,Kevan Smith,607345,572971,home_run,hit_into_play_score,NA,NA,NA,NA,4,Kevan Smith homers (3) on a fly ball to left center field.   Jose Abreu scores.,R,R,L,CWS,HOU,X,NA,fly_ball,0,0,2017,-0.5068,1.5272,-0.3626,2.3622,NA,NA,547989,2,4,Bot,14.99,73.93,NA,NA,435263,NA,170809_015245,-1.1058,-128.2972,-6.5653,-5.4646,23.0734,-14.1103,3.3744,1.3951,392,100.7,27.636,88.845,2263,6.412,491781,572971,435263,493329,514888,605204,608324,503556,545350,502210,54.0868,0.781,1.46,2,1,0,3,6,44,1,Cutter,6,3,6,3,3,6,6,3,Strategic,Standard,1
KC,2017-08-08,82.1,-1.2594,6.0424,Justin Turner,457759,643327,home_run,hit_into_play_score,NA,NA,NA,NA,5,Justin Turner homers (15) on a line drive to left center field.,R,R,R,ARI,LAD,X,NA,line_drive,0,0,2017,0.5007,-0.5918,-0.0712,2.1813,NA,NA,NA,1,6,Top,76.11,29.6,NA,NA,455104,NA,170809_042557,1.7299,-119.3506,-1.1255,4.3155,21.7664,-37.6978,3.3732,1.374,416,106.9,23.14,80.739,2097,5.292,491782,643327,455104,502671,518614,571875,606466,444482,572041,502110,55.2078,0.988,1.89,2,1,0,3,6,41,1,Knuckle Curve,1,2,2,1,2,1,2,1,Standard,Standard,1
SL,2017-08-08,83.7,-1.7294,6.3979,Max Kepler,596146,490063,home_run,hit_into_play_score,NA,NA,NA,NA,5,Max Kepler homers (13) on a fly ball to right center field.,R,L,R,MIN,MIL,X,NA,fly_ball,2,1,2017,0.3185,0.5093,0.156,2.6459,NA,NA,NA,1,4,Bot,239.42,70.26,NA,NA,444489,NA,170809_020823,3.714,-121.6342,-3.226,2.433,23.2847,-26.7502,3.2664,1.3774,402,107.1,23.782,83.447,2170,6.132,491784,490063,444489,542583,542340,543768,606115,541650,542979,570267,54.3649,0.99,1.939,2,1,0,3,6,41,4,Slider,7,4,7,4,4,7,7,4,Infield shift,Standard,1
FT,2017-08-08,90.1,-1.4514,6.1222,Adrian Beltre,134181,623167,home_run,hit_into_play_score,NA,NA,NA,NA,8,Adrian Beltre homers (11) on a fly ball to center field.,R,R,R,NYM,TEX,X,NA,fly_ball,1,1,2017,-1.1544,1.2666,-0.0065,1.7945,NA,NA,NA,1,6,Top,81.5,43.85,NA,NA,518595,NA,170809_005255,5.9924,-130.7494,-7.4248,-14.438,26.2961,-16.3714,3.3479,1.409,381,96.7,30.445,89.945,1890,6.237,491790,623167,518595,435522,408314,452678,642708,493316,624424,457803,54.2631,0.397,0.721,2,1,0,3,5,44,3,2-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,0
FF,2017-08-08,94.9,1.1199,5.9029,Jedd Gyorko,576397,501985,home_run,hit_into_play_score,NA,NA,NA,NA,1,Jedd Gyorko homers (15) on a fly ball to left field.   Yadier Molina scores.    Dexter Fowler scores.,R,R,L,KC,STL,X,NA,fly_ball,2,2,2017,0.3736,1.2091,-0.3043,2.6362,425877,451594,NA,2,5,Top,24.84,47.55,NA,NA,460077,NA,170809_014614,-4.5057,-137.9035,-5.5296,5.6428,27.9843,-15.9639,2.9394,1.1117,420,107.6,30.079,94.506,2603,5.933,491789,501985,460077,543333,593160,596144,444876,466320,456715,593528,54.5667,0.954,1.897,2,1,0,3,6,42,5,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,1
FF,2017-08-08,93.9,-1.5794,6.4177,Brian Dozier,572821,490063,home_run,hit_into_play_score,NA,NA,NA,NA,3,Brian Dozier hits a grand slam (21) to right center field.   Byron Buxton scores.    Jason Castro scores.    Jorge Polanco scores.,R,R,R,MIN,MIL,X,NA,fly_ball,0,0,2017,-0.5017,1.6957,0.3641,2.5793,621439,488771,593871,1,4,Bot,219.07,67.62,NA,NA,444489,NA,170809_020623,6.1212,-136.2318,-7.9431,-7.5254,27.6891,-9.5281,2.7333,1.0454,378,102.3,29.939,94.015,2079,6.344,491784,490063,444489,542583,542340,543768,606115,541650,542979,570267,54.1531,0.8,1.614,2,1,0,3,6,40,1,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,1
FF,2017-08-08,93.8,-1.7722,6.6688,Austin Hedges,595978,607219,home_run,hit_into_play_score,NA,NA,NA,NA,5,Austin Hedges homers (15) on a fly ball to right field.,R,R,R,CIN,SD,X,NA,fly_ball,2,0,2017,-1.0092,1.5191,0.0953,2.4783,NA,NA,NA,0,6,Top,199.06,65.35,NA,NA,571466,NA,170809_004711,6.9373,-135.9696,-8.3018,-13.8327,28.3986,-12.0236,3.2436,1.3047,359,99,28.476,93.038,1983,5.937,491787,607219,571466,458015,606299,571697,446359,594807,571740,608385,54.5623,0.595,1.091,2,1,0,3,6,45,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,1
FF,2017-08-08,93.7,-2.8109,6.0749,Giancarlo Stanton,519317,595918,home_run,hit_into_play_score,NA,NA,NA,NA,4,Giancarlo Stanton homers (38) on a fly ball to left center field.   Miguel Rojas scores.    Dee Gordon scores.,R,R,R,WSH,MIA,X,NA,fly_ball,0,0,2017,-0.7669,1.2477,-0.6994,2.3416,500743,NA,543829,1,5,Top,80.63,18.35,NA,NA,446653,NA,170809_003639,7.1112,-135.9913,-6.6398,-10.9901,27.7083,-15.5015,3.5174,1.488,438,113.8,31.45,93.713,2218,6.274,491783,595918,446653,475582,506703,543685,594694,452252,571718,547180,54.2233,0.979,1.972,2,1,0,3,6,38,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,1
FC,2017-08-08,86.6,-2.0799,5.83,Chris Iannetta,455104,628317,home_run,hit_into_play_score,NA,NA,NA,NA,3,Chris Iannetta homers (9) on a fly ball to center field.,R,R,R,ARI,LAD,X,NA,fly_ball,1,2,2017,-0.3104,1.1203,0.6354,2.7043,NA,NA,NA,0,5,Bot,148.52,20.95,NA,NA,518735,NA,170809_030901,7.0564,-125.7525,-3.5037,-4.6207,24.0202,-19.9086,3.1017,1.2935,423,102.8,27.133,86.256,2270,6.047,491782,628317,518735,641355,523253,457759,608369,621035,592626,624577,54.4523,0.897,1.806,2,1,0,3,6,35,6,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,1
FF,2017-08-08,92,1.5578,6.2777,Ryon Healy,592387,664641,home_run,hit_into_play_score,NA,NA,NA,NA,1,Ryon Healy homers (21) on a fly ball to center field.,R,R,L,OAK,SEA,X,NA,fly_ball,2,1,2017,0.9534,1.596,-0.4027,3.1728,NA,NA,NA,1,5,Bot,98.42,31.91,NA,NA,572287,NA,170809_033513,-6.8882,-133.3311,-5.2568,12.6779,30.8505,-12.6653,3.3953,1.486,400,103.3,31.046,90.509,2172,5.769,491788,664641,572287,475174,429664,572122,516416,592325,502481,547982,54.7288,0.829,1.687,2,1,0,3,6,41,4,4-Seam Fastball,5,2,5,2,2,5,5,2,Standard,Standard,1
CU,2017-08-08,74.8,-1.9867,4.9099,Odubel Herrera,546318,527054,home_run,hit_into_play_score,NA,NA,NA,NA,14,Odubel Herrera homers (12) on a fly ball to right center field.    Maikel Franco scores.,R,L,R,ATL,PHI,X,NA,fly_ball,0,2,2017,0.7253,-0.8598,0.9824,0.7339,NA,NA,596748,1,5,Top,229.5,65.47,NA,NA,435559,NA,170809_010658,4.8236,-108.7769,-0.0363,4.8991,17.2412,-39.1076,3.2217,1.4341,396,100.8,27.312,74.217,2595,5.676,491786,527054,435559,518692,645277,408252,607054,571431,542255,455976,54.8257,0.765,1.484,2,1,0,3,6,37,3,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,1
FF,2017-08-08,93,-1.4085,6.3993,Eddie Rosario,592696,490063,home_run,hit_into_play_score,NA,NA,NA,NA,5,Eddie Rosario homers (13) on a fly ball to center field.,R,L,R,MIN,MIL,X,NA,fly_ball,1,0,2017,-0.7387,1.2996,0.1914,2.3745,NA,NA,NA,1,4,Bot,144.07,16.55,NA,NA,444489,NA,170809_015253,5.8012,-135.1865,-7.5648,-10.4197,25.7944,-14.5109,2.9948,1.2869,432,104.9,26.269,94.391,1935,6.874,491784,490063,444489,542583,542340,543768,606115,541650,542979,570267,53.6231,0.961,1.876,2,1,0,3,6,36,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,1
CH,2017-08-08,78.2,2.6074,5.5472,Randal Grichuk,545341,450306,home_run,hit_into_play_score,NA,NA,NA,NA,6,Randal Grichuk homers (14) on a fly ball to left center field.,R,R,L,KC,STL,X,NA,fly_ball,1,0,2017,0.8085,0.6879,0.3677,1.9424,NA,NA,NA,0,5,Top,37.4,49.18,NA,NA,460077,NA,170809_013124,-6.3199,-113.612,-2.2177,8.1174,18.7915,-25.98,3.1204,1.2725,409,106.4,21.975,78.596,2265,6.429,491789,450306,460077,543333,593160,596144,444876,466320,456715,593528,54.0678,0.952,1.73,2,1,0,3,6,35,2,Changeup,3,1,1,3,1,3,1,3,Standard,Standard,1
SL,2017-08-08,82.6,-1.6006,6.1571,Joey Gallo,608336,623167,home_run,hit_into_play_score,NA,NA,NA,NA,7,Joey Gallo homers (31) on a fly ball to center field.,R,L,R,NYM,TEX,X,NA,fly_ball,0,0,2017,-0.0075,-0.3928,-0.6298,1.7689,NA,NA,NA,0,5,Top,165.62,8.58,NA,NA,518595,NA,170809_002432,2.1982,-120.1553,-2.7618,-0.4741,22.0224,-35.6353,3.4284,1.4392,457,113.7,22.681,81.856,2406,5.68,491790,623167,518595,435522,408314,452678,642708,493316,624424,457803,54.8195,0.979,1.89,2,1,0,3,6,33,1,Slider,4,0,0,4,0,4,0,4,Infield shift,Standard,1
SL,2017-08-08,86.8,-3.1539,5.8633,Derek Dietrich,518618,595918,home_run,hit_into_play_score,NA,NA,NA,NA,9,Derek Dietrich homers (7) on a fly ball to right center field.,R,L,R,WSH,MIA,X,NA,fly_ball,1,2,2017,0.068,0.9342,0.5246,1.8255,NA,NA,NA,2,4,Top,215.65,41.62,NA,NA,446653,NA,170809_001119,8.6775,-125.9974,-5.4539,-0.7718,21.9042,-21.2863,3.1081,1.2799,425,106.4,24.997,87.466,2130,6.514,491783,595918,446653,475582,506703,543685,594694,452252,571718,547180,53.983,0.981,1.896,2,1,0,3,6,27,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,1
SI,2017-08-08,91.7,-1.1854,5.9812,Justin Turner,457759,643327,home_run,hit_into_play_score,NA,NA,NA,NA,5,Justin Turner homers (14) on a fly ball to center field.,R,R,R,ARI,LAD,X,NA,fly_ball,0,1,2017,-0.808,0.3631,-0.2237,2.6663,NA,NA,NA,1,4,Top,80.7,21.87,NA,NA,455104,NA,170809_023946,4.0482,-133.3281,-3.3106,-10.2086,24.746,-27.5313,3.3732,1.374,430,104.7,32.647,90.872,2296,5.523,491782,643327,455104,502671,518614,571875,606466,444482,572041,502110,54.9767,0.829,1.622,2,1,0,3,6,24,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,1
FF,2017-08-08,92.5,1.4977,5.8741,Andrew McCutchen,457705,571510,home_run,hit_into_play_score,NA,NA,NA,NA,3,Andrew McCutchen homers (23) on a fly ball to center field.,R,R,L,PIT,DET,X,NA,fly_ball,1,0,2017,0.6348,1.2741,0.4671,2.9206,NA,NA,NA,0,4,Bot,178.99,40.97,NA,NA,543510,NA,170809_000456,-3.983,-134.4692,-4.5001,8.4977,26.6937,-16.0155,3.3842,1.4547,393,98.6,28.17,92.575,2013,6.194,491780,571510,543510,408234,435079,592206,461865,457708,543484,451192,54.3073,0.595,1.091,2,1,0,3,6,26,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,1
SL,2017-08-08,79.2,2.3406,5.9706,Josh Donaldson,518626,282332,home_run,hit_into_play_score,NA,NA,NA,NA,2,Josh Donaldson homers (15) on a fly ball to left field.   Russell Martin scores.,R,R,L,TOR,NYY,X,NA,fly_ball,3,0,2017,-0.9665,0.6892,0.0424,2.8656,NA,NA,431145,0,3,Bot,27.16,68.24,NA,NA,596142,NA,170808_235937,-3.2197,-115.1157,-1.2116,-7.8906,23.496,-26.0633,3.3149,1.4156,405,111.4,22.073,78.976,2140,6.418,491785,282332,596142,643265,591720,453943,544369,640449,458731,592450,54.0846,0.975,1.867,2,1,0,3,6,25,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard,1
FF,2017-08-08,93.5,-1.6225,6.4215,Max Kepler,596146,490063,home_run,hit_into_play_score,NA,NA,NA,NA,6,Max Kepler homers (12) on a fly ball to right field.    Brian Dozier scores.,R,L,R,MIN,MIL,X,NA,fly_ball,3,1,2017,-0.4091,1.8404,0.8049,2.4074,NA,572821,NA,1,3,Bot,221.67,81.85,NA,NA,444489,NA,170809_011623,7.1759,-135.6643,-8.6821,-6.6104,28.4459,-7.5807,3.2664,1.3774,356,90.8,26.436,93.869,2022,6.562,491784,490063,444489,542583,542340,543768,606115,541650,542979,570267,53.9352,0.131,0.16,2,1,0,3,3,25,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,0
